,DateTime,Part #,Lot #,Lot Count,Parts Made,Reject1,Reject2,Reject3,Reject4,Reject5,Reject6,Reject7,Reject8,Reject9,Reject10,Reject11,Reject12,Reject13,Reject14,Reject15,Reject16,Reject17,Reject18,Reject19,Reject20,Reject21,Reject22,Total Rejects,total_down_minutes,total_planned_minutes,total_unplanned_minutes
8016,12/1/2022 0:00,123456,lotno,4624,154,0,0,0,7,9,0,0,0,0,0,0,47,3,0,0,0,0,0,N/A,N/A,N/A,N/A,14.25,16,0,16
8017,12/1/2022 1:00,123456,lotno,4825,201,0,0,0,3,3,0,0,0,0,0,0,55,1,0,0,0,0,0,N/A,N/A,N/A,N/A,5.25,7,0,7
8018,12/1/2022 2:00,123456,lotno,4943,118,0,0,0,2,4,0,0,0,0,0,0,30,1,0,0,0,0,0,N/A,N/A,N/A,N/A,5.25,21,0,21
8019,12/1/2022 3:00,123456,lotno,4943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8020,12/1/2022 4:00,123456,lotno,4943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8021,12/1/2022 5:00,123456,lotno,4943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8022,12/1/2022 6:00,123456,lotno,4943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8023,12/1/2022 7:00,123456,lotno,4943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8024,12/1/2022 8:00,123456,lotno,5108,165,0,0,0,1,1,0,0,0,0,0,0,55,0,0,0,0,2,0,N/A,N/A,N/A,N/A,1.5,13,0,13
8025,12/1/2022 9:00,123456,lotno,5316,208,0,0,0,0,1,0,0,0,0,0,0,87,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0.75,4,0,4
8026,12/1/2022 10:00,123456,lotno,5538,222,0,0,0,0,0,2,0,0,0,0,0,56,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0.5,0,0,0
8027,12/1/2022 11:00,123456,lotno,5763,225,0,0,0,0,1,0,0,0,0,0,0,54,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0.75,1,0,1
8028,12/1/2022 12:00,123456,lotno,5861,98,0,0,0,4,6,1,0,0,0,0,0,38,2,0,0,0,0,0,N/A,N/A,N/A,N/A,9.25,16,0,16
8029,12/1/2022 13:00,123456,lotno,5919,58,3,0,0,0,1,0,0,0,0,0,0,28,0,2,1,0,0,0,N/A,N/A,N/A,N/A,6.75,18,1,17
8030,12/1/2022 14:00,123456,lotno,6081,162,0,0,0,5,6,2,0,0,0,0,0,70,1,2,0,0,1,0,N/A,N/A,N/A,N/A,11.5,7,0,7
8031,12/1/2022 15:00,123456,lotno,6255,174,0,0,0,8,8,0,0,0,0,0,0,65,3,2,0,0,0,0,N/A,N/A,N/A,N/A,16.25,6,0,6
8032,12/1/2022 16:00,123456,lotno,6436,181,0,0,0,5,7,0,0,0,0,0,0,57,2,8,0,0,0,0,N/A,N/A,N/A,N/A,18.5,5,0,5
8033,12/1/2022 17:00,123456,lotno,6636,200,3,0,0,0,1,2,0,0,0,0,0,60,0,1,0,0,0,0,N/A,N/A,N/A,N/A,5.25,1,0,1
8034,12/1/2022 18:00,123456,lotno,6807,171,1,0,0,4,5,0,0,0,0,0,0,59,2,0,0,0,0,0,N/A,N/A,N/A,N/A,9.25,12,0,12
8035,12/1/2022 19:00,123456,lotno,6897,90,0,0,0,9,8,1,0,0,0,0,0,40,3,2,0,0,0,0,N/A,N/A,N/A,N/A,17.25,30,0,30
8036,12/1/2022 20:00,123456,lotno,7030,133,2,0,0,2,2,1,0,0,0,0,0,75,0,1,0,0,0,1,N/A,N/A,N/A,N/A,6.25,17,0,17
8037,12/1/2022 21:00,123456,lotno,7255,225,0,0,1,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,1,0,1
8038,12/1/2022 22:00,123456,lotno,7437,182,2,0,0,3,3,2,0,0,0,1,0,36,1,2,0,0,0,0,N/A,N/A,N/A,N/A,10.75,10,0,10
8039,12/1/2022 23:00,123456,lotno,7646,209,3,0,0,2,3,2,0,0,0,0,0,82,1,0,0,0,0,0,N/A,N/A,N/A,N/A,8,3,0,3
8040,12/2/2022 0:00,123456,lotno,7868,222,4,0,0,0,0,2,0,0,0,0,0,74,0,0,0,0,0,0,N/A,N/A,N/A,N/A,4.5,0,0,0
8041,12/2/2022 1:00,123456,lotno,8088,220,2,0,0,0,0,0,0,0,0,0,0,57,0,2,0,0,0,0,N/A,N/A,N/A,N/A,4,0,0,0
8042,12/2/2022 2:00,123456,lotno,8298,209,3,0,0,2,1,0,0,0,0,0,0,71,0,1,0,0,0,0,N/A,N/A,N/A,N/A,6.25,0,0,0
8043,12/2/2022 3:00,123456,lotno,8311,13,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,57,0,57
8044,12/2/2022 4:00,123456,lotno,8311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8045,12/2/2022 5:00,123456,lotno,8311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8046,12/2/2022 6:00,123456,lotno,8311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8047,12/2/2022 7:00,123456,lotno,8311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8048,12/2/2022 8:00,123456,lotno,8454,143,1,0,0,1,1,0,0,0,0,0,0,55,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2.5,20,0,20
8049,12/2/2022 9:00,123456,lotno,8644,190,7,0,0,0,0,0,0,0,0,4,0,54,0,1,0,0,0,0,N/A,N/A,N/A,N/A,12,6,2,4
8050,12/2/2022 10:00,123456,lotno,8871,227,1,0,0,0,0,1,0,0,0,1,0,51,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2.25,0,0,0
8051,12/2/2022 11:00,123456,lotno,9024,153,4,0,0,0,0,0,0,0,1,0,1,64,0,0,0,0,0,0,N/A,N/A,N/A,N/A,5,18,0,18
8052,12/2/2022 12:00,123456,lotno,9206,182,0,0,0,3,2,0,0,0,0,6,0,68,0,3,0,0,0,0,N/A,N/A,N/A,N/A,12.75,9,0,9
8053,12/2/2022 13:00,123456,lotno,9410,204,0,0,0,3,1,0,0,0,0,0,0,102,1,0,0,0,0,0,N/A,N/A,N/A,N/A,3.75,5,0,5
8054,12/2/2022 14:00,123456,lotno,9611,201,2,0,0,0,0,1,0,0,0,0,0,65,0,1,0,0,0,0,N/A,N/A,N/A,N/A,3.25,3,0,3
8055,12/2/2022 15:00,123456,lotno,9789,160,0,0,0,5,5,0,0,2,0,14,0,46,1,1,0,0,0,0,N/A,N/A,N/A,N/A,25.25,5,0,5
8056,12/2/2022 16:00,123456,lotno,9983,194,2,0,1,0,0,0,0,1,0,2,0,53,0,1,0,0,0,0,N/A,N/A,N/A,N/A,7,4,2,2
8057,12/2/2022 17:00,123456,lotno,158,207,4,0,1,1,0,0,0,1,0,4,0,24,0,0,0,0,0,0,N/A,N/A,N/A,N/A,10.75,2,0,2
8058,12/2/2022 18:00,123456,lotno,385,227,3,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,5.5,0,0,0
8059,12/2/2022 19:00,123456,lotno,601,216,1,1,0,0,1,2,0,1,0,2,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,7.25,2,0,2
8060,12/2/2022 20:00,123456,lotno,696,95,0,0,1,3,5,1,0,0,0,1,0,0,1,3,0,0,0,0,N/A,N/A,N/A,N/A,12,32,0,32
8061,12/2/2022 21:00,123456,lotno,798,102,1,0,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,6.75,1,0,1
8062,12/2/2022 22:00,123456,lotno,1027,229,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,1,N/A,N/A,N/A,N/A,4.25,0,0,0
8063,12/2/2022 23:00,123456,lotno,1251,224,3,0,0,0,1,1,0,0,0,3,0,6,0,1,0,0,0,0,N/A,N/A,N/A,N/A,8,0,0,0
8064,12/3/2022 0:00,123456,lotno,1476,225,3,0,0,1,1,0,0,0,0,1,0,14,0,0,0,0,0,0,N/A,N/A,N/A,N/A,5.5,0,0,0
8065,12/3/2022 1:00,123456,lotno,1677,201,3,0,0,2,3,1,0,0,0,1,0,28,1,0,0,0,0,0,N/A,N/A,N/A,N/A,8.75,6,0,6
8066,12/3/2022 2:00,123456,lotno,1813,136,1,0,1,0,1,0,0,0,0,0,0,20,0,1,0,0,0,0,N/A,N/A,N/A,N/A,3.75,24,2,22
8067,12/3/2022 3:00,123456,lotno,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8068,12/3/2022 4:00,123456,lotno,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8069,12/3/2022 5:00,123456,lotno,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8070,12/3/2022 6:00,123456,lotno,1813,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2,60,0,60
8071,12/3/2022 7:00,123456,lotno,1989,176,1,1,5,0,1,0,0,2,0,1,0,48,0,0,0,0,0,0,N/A,N/A,N/A,N/A,10.75,10,0,10
8072,12/3/2022 8:00,123456,lotno,2086,97,6,0,1,0,0,0,0,3,0,5,0,18,0,2,0,0,1,0,N/A,N/A,N/A,N/A,17,29,0,29
8073,12/3/2022 9:00,123456,lotno,2236,150,6,0,0,6,3,1,0,1,0,2,1,47,1,3,0,0,0,0,N/A,N/A,N/A,N/A,19.75,17,0,17
8074,12/3/2022 10:00,123456,lotno,2427,191,6,1,2,0,1,0,0,0,0,4,0,35,0,0,0,0,0,0,N/A,N/A,N/A,N/A,13.75,0,0,0
8075,12/3/2022 11:00,123456,lotno,2520,93,0,0,0,1,0,0,0,0,0,2,0,32,0,1,0,0,0,0,N/A,N/A,N/A,N/A,3.75,35,0,35
8076,12/3/2022 12:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8077,12/3/2022 13:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8078,12/3/2022 14:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8079,12/3/2022 15:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8080,12/3/2022 16:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8081,12/3/2022 17:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8082,12/3/2022 18:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8083,12/3/2022 19:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8084,12/3/2022 20:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8085,12/3/2022 21:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8086,12/3/2022 22:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8087,12/3/2022 23:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8088,12/4/2022 0:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8089,12/4/2022 1:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8090,12/4/2022 2:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8091,12/4/2022 3:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8092,12/4/2022 4:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8093,12/4/2022 5:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8094,12/4/2022 6:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8095,12/4/2022 7:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8096,12/4/2022 8:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8097,12/4/2022 9:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8098,12/4/2022 10:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8099,12/4/2022 11:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8100,12/4/2022 12:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8101,12/4/2022 13:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8102,12/4/2022 14:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8103,12/4/2022 15:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8104,12/4/2022 16:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8105,12/4/2022 17:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8106,12/4/2022 18:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8107,12/4/2022 19:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8108,12/4/2022 20:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8109,12/4/2022 21:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8110,12/4/2022 22:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8111,12/4/2022 23:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8112,12/5/2022 0:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8113,12/5/2022 1:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8114,12/5/2022 2:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8115,12/5/2022 3:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8116,12/5/2022 4:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8117,12/5/2022 5:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8118,12/5/2022 6:00,123456,lotno,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8119,12/5/2022 7:00,123456,lotno,2526,6,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,3.5,56,0,56
8120,12/5/2022 8:00,123456,lotno,2617,91,0,0,0,21,20,0,0,1,1,2,0,24,7,6,0,0,0,0,N/A,N/A,N/A,N/A,46,35,0,35
8121,12/5/2022 9:00,123456,lotno,2790,173,0,0,1,4,3,0,0,4,0,2,0,32,0,2,0,0,0,0,N/A,N/A,N/A,N/A,14.25,10,0,10
8122,12/5/2022 10:00,123456,lotno,3022,232,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,4,N/A,N/A,N/A,N/A,0.25,0,0,0
8123,12/5/2022 11:00,123456,lotno,3229,207,1,0,0,0,0,8,0,0,0,4,0,34,0,0,0,0,0,0,N/A,N/A,N/A,N/A,7,5,0,5
8124,12/5/2022 12:00,123456,lotno,3462,233,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,0,0,0
8125,12/5/2022 13:00,123456,lotno,3691,229,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2,0,0,0
8126,12/5/2022 14:00,123456,lotno,3889,198,3,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,N/A,N/A,N/A,N/A,4,3,3,0
8127,12/5/2022 15:00,123456,lotno,4119,230,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,1,0,1
8128,12/5/2022 16:00,123456,lotno,4347,228,1,0,0,0,0,2,0,0,0,1,0,17,0,1,0,0,0,0,N/A,N/A,N/A,N/A,3.5,0,0,0
8129,12/5/2022 17:00,123456,lotno,4570,223,0,0,0,1,0,3,0,0,0,4,0,61,0,0,0,0,0,0,N/A,N/A,N/A,N/A,5.5,0,0,0
8130,12/5/2022 18:00,123456,lotno,4797,227,0,0,0,0,0,3,0,0,0,3,0,27,0,0,0,0,0,0,N/A,N/A,N/A,N/A,3.75,0,0,0
8131,12/5/2022 19:00,123456,lotno,4997,200,0,0,0,5,5,2,0,0,1,1,0,23,2,0,0,0,0,2,N/A,N/A,N/A,N/A,11.5,7,0,7
8132,12/5/2022 20:00,123456,lotno,5168,171,0,0,0,1,0,0,0,0,1,5,0,41,0,0,0,0,0,1,N/A,N/A,N/A,N/A,6.75,13,0,13
8133,12/5/2022 21:00,123456,lotno,5355,187,0,0,0,0,1,1,0,0,1,4,0,57,0,0,0,0,0,0,N/A,N/A,N/A,N/A,6,9,0,9
8134,12/5/2022 22:00,123456,lotno,5529,174,1,0,0,4,4,1,0,0,1,3,0,43,1,0,0,0,0,0,N/A,N/A,N/A,N/A,12,7,3,4
8135,12/5/2022 23:00,123456,lotno,5749,220,0,0,0,0,0,2,0,1,1,2,0,54,0,1,0,0,0,0,N/A,N/A,N/A,N/A,5.5,1,0,1
8136,12/6/2022 0:00,123456,lotno,5974,225,0,0,0,0,0,1,0,0,0,2,0,59,0,1,0,0,0,0,N/A,N/A,N/A,N/A,3.25,0,0,0
8137,12/6/2022 1:00,123456,lotno,6191,217,0,0,0,2,3,0,0,0,0,6,0,42,1,0,0,0,2,0,N/A,N/A,N/A,N/A,10.5,1,0,1
8138,12/6/2022 2:00,123456,lotno,6402,211,2,0,0,0,0,0,0,0,0,4,0,73,0,0,0,0,0,0,N/A,N/A,N/A,N/A,6,3,2,1
8139,12/6/2022 3:00,123456,lotno,6517,115,0,0,1,0,0,0,0,0,1,2,0,36,0,0,0,0,0,0,N/A,N/A,N/A,N/A,4,29,0,29
8140,12/6/2022 4:00,123456,lotno,6517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8141,12/6/2022 5:00,123456,lotno,6517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8142,12/6/2022 6:00,123456,lotno,6517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8143,12/6/2022 7:00,123456,lotno,6546,29,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,50,0,50
8144,12/6/2022 8:00,123456,lotno,6741,195,0,0,0,0,0,7,0,0,0,5,0,65,0,1,0,0,0,0,N/A,N/A,N/A,N/A,7.75,0,0,0
8145,12/6/2022 9:00,123456,lotno,6861,120,2,3,6,0,0,2,0,0,0,0,0,54,0,1,0,0,0,0,N/A,N/A,N/A,N/A,12.5,11,0,11
8146,12/6/2022 10:00,123456,lotno,6992,131,4,0,1,1,1,0,0,1,0,5,0,37,0,1,0,0,5,0,N/A,N/A,N/A,N/A,13.5,19,2,17
8147,12/6/2022 11:00,123456,lotno,7178,186,3,0,0,1,2,0,0,0,0,3,0,74,0,0,0,0,4,0,N/A,N/A,N/A,N/A,8.25,4,1,3
8148,12/6/2022 12:00,123456,lotno,7391,213,4,0,0,0,0,0,0,0,1,8,0,90,0,0,0,0,0,0,N/A,N/A,N/A,N/A,13,0,0,0
8149,12/6/2022 13:00,123456,lotno,7616,225,0,0,0,0,0,0,0,0,0,3,0,61,0,0,0,0,0,0,N/A,N/A,N/A,N/A,3,0,0,0
8150,12/6/2022 14:00,123456,lotno,7823,207,4,0,0,1,0,0,0,0,0,4,0,56,1,1,0,0,0,0,N/A,N/A,N/A,N/A,10.5,2,0,2
8151,12/6/2022 15:00,123456,lotno,8043,220,4,0,0,0,0,0,0,0,0,3,0,68,0,0,0,0,9,0,N/A,N/A,N/A,N/A,7,0,0,0
8152,12/6/2022 16:00,123456,lotno,8264,221,0,0,0,0,0,1,0,0,0,2,0,58,0,1,0,0,0,0,N/A,N/A,N/A,N/A,3.25,0,0,0
8153,12/6/2022 17:00,123456,lotno,8458,194,1,0,0,2,2,0,0,1,0,2,0,55,0,0,0,0,0,0,N/A,N/A,N/A,N/A,7,5,1,4
8154,12/6/2022 18:00,123456,lotno,8684,226,0,0,0,1,0,0,0,0,0,1,0,56,0,1,0,0,0,0,N/A,N/A,N/A,N/A,2.75,0,0,0
8155,12/6/2022 19:00,123456,lotno,8904,220,4,0,0,1,0,0,0,1,0,0,0,56,0,0,0,0,0,0,N/A,N/A,N/A,N/A,5.75,1,0,1
8156,12/6/2022 20:00,123456,lotno,9093,189,3,0,0,0,1,1,0,0,0,3,0,69,1,0,0,0,0,0,N/A,N/A,N/A,N/A,7.75,7,0,7
8157,12/6/2022 21:00,123456,lotno,9249,156,1,1,1,3,3,0,0,0,0,2,0,45,1,0,0,0,0,0,N/A,N/A,N/A,N/A,10.25,17,0,17
8158,12/6/2022 22:00,123456,lotno,9468,219,7,0,0,0,0,1,0,0,0,1,0,31,0,0,0,0,0,0,N/A,N/A,N/A,N/A,8.25,0,0,0
8159,12/6/2022 23:00,123456,lotno,9677,209,10,0,0,0,2,0,0,0,0,2,0,31,0,0,0,0,0,0,N/A,N/A,N/A,N/A,13.5,0,0,0
8160,12/7/2022 0:00,123456,lotno,9889,212,4,1,0,0,1,1,0,0,0,0,0,65,0,0,0,0,0,0,N/A,N/A,N/A,N/A,6,2,0,2
8161,12/7/2022 1:00,123456,lotno,9926,37,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,47,0,47
8162,12/7/2022 2:00,123456,lotno,9926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
